,header.normalizedJobTitle,gaTrackerData.sector,map.employerName,new_location,reviews.val.reviewerDuration,reviews.val.reviewerInformation,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating
686,business analyst,Business Services,Adaps,Australia,for less than a year,Current Employee,6272734967,26,25626.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
687,business analyst,Manufacturing,Valeo,Germany,for less than a year,Current Employee,7500000000,10000,28693.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.5
688,business analyst,Transportation & Logistics,Energy Transportation Group,Canada,for more than a year,Former Employee,75000000,126,28710.0,1.0,1.0,5.0,2.0,2.0,5.0,3.0,5.0
689,business analyst,Biotech & Pharmaceuticals,Sanofi,Canada,for more than a year,Current Employee,7500000000,10000,29269.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,3.6
690,business analyst,Information Technology,Aptean,Canada,for less than a year,Current Employee,300000000,3001,29469.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.3
691,business analyst,Business Services,BearingPoint,Germany,for more than a year,Former Employee,750000000,751,29521.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,3.8
692,business analyst,Business Services,Apex Systems,Canada,for more than a year,Current Employee,1500000000,3001,29571.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.8
693,business analyst,Aerospace & Defense,Airbus,Germany,for more than a year,Former Employee,7500000000,10000,29694.0,0.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0
694,business analyst,"Oil, Gas, Energy & Utilities",TC Energy,Canada,for more than a year,Former Employee,7500000000,7501,45992.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,3.8
695,business analyst,Business Services,MPS Group,Australia,for more than 10 years,Current Employee,1500000000,10000,46353.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,2.7
696,business analyst,Accounting & Legal,Deloitte,Germany,for more than 3 years,Former Employee,7500000000,10000,93078.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,3.8
697,business analyst,Business Services,Discovery,England,for more than 3 years,Former Employee,3000000,26,107559.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,2.8
698,business analyst,Business Services,Aurec Group,Australia,for more than 5 years,Current Employee,8925945032,126,107618.0,5.0,5.0,2.0,4.0,4.0,3.0,1.0,4.0
699,business analyst,Business Services,Chandler Macleod,Australia,for more than 3 years,Current Employee,1500000000,3001,107694.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.1
700,business analyst,Education,University of Cambridge,England,for more than a year,Current Employee,1500000000,7501,107726.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.3
701,business analyst,Information Technology,Blackbaud,USA,for more than 10 years,Current Employee,750000000,3001,107834.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.7
702,business analyst,Business Services,PASS Consulting,Germany,for less than a year,Former Employee,2709030120,751,113296.0,2.0,2.0,5.0,4.0,5.0,2.0,0.0,3.6
703,business analyst,Business Services,FinXL,Australia,for more than a year,Current Employee,300000000,351,113298.0,4.0,5.0,3.0,4.0,4.0,3.0,0.0,3.4
704,business analyst,Business Services,Bayshore Solutions,USA,for more than 3 years,Current Employee,17500000,126,113393.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,3.5
705,business analyst,Information Technology,Lightspeed,Canada,for more than 10 years,Former Employee,5363488047,3001,113903.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,4.1
706,business analyst,Business Services,Efficio,England,for less than a year,Former Employee,75000000,351,130866.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.2
707,business analyst,Finance,Liberis,England,for less than a year,Current Employee,899197700,126,137673.0,3.0,3.0,5.0,4.0,4.0,5.0,1.0,4.8
708,business analyst,Information Technology,Bede Gaming,England,for less than a year,Former Employee,17500000,126,137907.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.7
709,business analyst,Business Services,Forsyth Barnes,England,for more than a year,Former Employee,3000000,26,137973.0,4.0,2.0,5.0,4.0,5.0,4.0,1.0,4.6
710,business analyst,Finance,Computershare,England,for more than 3 years,Current Employee,3500000000,10000,138208.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.2
711,business analyst,Information Technology,Evariant,USA,for more than 3 years,Former Employee,6323510288,126,69033.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.9
712,business analyst,Information Technology,Capgemini,Australia,for less than a year,Current Employee,7500000000,10000,69658.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,4.2
713,business analyst,Mining & Metals,American Iron and Metal,Canada,for less than a year,Former Employee,6396548491,351,69740.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,-0.1
714,business analyst,Information Technology,Quentic,Germany,for more than a year,Current Employee,1038006255,126,69841.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,-0.1
715,business analyst,Finance,UniSuper,Australia,for more than 3 years,Current Employee,37500000,751,71641.0,5.0,5.0,2.0,3.0,3.0,1.0,0.0,2.7
716,business analyst,Information Technology,Zone IT Solutions,Australia,for more than a year,Current Employee,9579412925,26,71743.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.4
717,business analyst,Business Services,Sollers Consulting,Germany,for more than a year,Current Employee,5044603139,751,71931.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,3.1
718,business analyst,Business Services,BearingPoint,Germany,for more than a year,Former Employee,750000000,751,72569.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.8
719,business analyst,Finance,DZ BANK,Germany,for more than a year,Current Employee,9977783289,7501,72620.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0
720,business analyst,Government,Government of British Columbia,Canada,for more than 5 years,Current Employee,10000000000,10000,72660.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.5
721,business analyst,Insurance,Hannover RE,Germany,for more than 3 years,Current Employee,10000000000,3001,72665.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.9
722,business analyst,Accounting & Legal,Paradigm Consulting Group,Canada,for more than 5 years,Current Employee,500000,26,90929.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,3.4
723,business analyst,Information Technology,7P Group,Germany,for more than 5 years,Current Employee,75000000,351,141522.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,3.5
724,business analyst,Insurance,Vitality UK,England,for more than 3 years,Current Employee,300000000,3001,141681.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.5
725,business analyst,Non-Profit,American Academy of Orthopaedic Surgeons,USA,for less than a year,Current Employee,75000000,351,26653.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.6
726,business analyst,Business Services,Talent International,Australia,for less than a year,Former Employee,750000000,351,27510.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.3
727,business analyst,Business Services,FERCHAU,Germany,for more than a year,Current Employee,750000000,7501,27673.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.3
728,business analyst,Transportation & Logistics,Deutsche Bahn,Germany,for more than a year,Current Employee,7500000000,10000,27763.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0,3.9
729,business analyst,Business Services,Venquis,England,for more than 3 years,Current Employee,4330481699,126,27862.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.7
730,business analyst,Business Services,Spectrum IT Recruitment,England,for more than 3 years,Current Employee,3000000,26,27963.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0
731,business analyst,Business Services,Esri Canada,Canada,for less than a year,Former Employee,75000000,351,28133.0,2.0,4.0,4.0,2.0,1.0,5.0,2.0,3.8
732,business analyst,Business Services,Marshall McAdam,Australia,for more than a year,Current Employee,4239638051,26,28221.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0
733,business analyst,Information Technology,Softlanding Solutions,Canada,for more than a year,Current Employee,7500000,26,28253.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.1
734,business analyst,Business Services,Ivory Group,Australia,for less than a year,Former Employee,9437929300,26,28360.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,3.9
735,business analyst,"Construction, Repair & Maintenance",NACG,Germany,for less than a year,Current Employee,300000000,751,28408.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.5
736,business analyst,Business Services,Talent International,Australia,for more than 3 years,Current Employee,750000000,351,43850.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,4.3
737,business analyst,Retail,Intersport,Germany,for less than a year,Former Employee,17500000,126,43870.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.4
738,business analyst,Transportation & Logistics,The Home Delivery Group,Canada,for less than a year,Former Employee,6946916372,351,48242.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,4.0
739,business analyst,Business Services,Anson McCade,England,for less than a year,Former Employee,3000000,126,48347.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.4
740,business analyst,Accounting & Legal,McCullough Robertson,Australia,for more than 5 years,Current Employee,3562104765,351,48432.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,3.3
741,business analyst,Retail,Canadian Tire,Canada,for less than a year,Current Employee,7500000000,7501,49510.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.6
742,business analyst,Business Services,Adaps,Australia,for more than a year,Current Employee,1317106197,26,49679.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,5.0
743,business analyst,Accounting & Legal,Deloitte,Germany,for more than 3 years,Current Employee,7500000000,10000,49714.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8
744,business analyst,Information Technology,BAE Systems Applied Intelligence,Australia,for more than 5 years,Former Employee,750000000,3001,49802.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,3.1
745,business analyst,Business Services,Forward Role Recruitment,England,for more than a year,Former Employee,2217194053,26,49935.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0
746,business analyst,Manufacturing,ALMAG Aluminum,Canada,for more than 3 years,Current Employee,75000000,126,84169.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.3
747,business analyst,Business Services,IT|IQ Tech Recruiters,Canada,for more than 3 years,Current Employee,37500000,26,84305.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.5
748,business analyst,Information Technology,Silverchair,USA,for more than 10 years,Current Employee,17500000,126,91287.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.1
749,business analyst,Finance,Conference of State Bank Supervisors,USA,for less than a year,Former Employee,75000000,126,91324.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,3.8
750,business analyst,Manufacturing,Packsize,USA,for more than a year,Current Employee,300000000,351,91380.0,3.0,4.0,3.0,4.0,3.0,4.0,0.0,3.5
751,business analyst,Business Services,Sollers Consulting,Germany,for more than 3 years,Current Employee,3214474342,751,91490.0,3.0,3.0,4.0,4.0,5.0,3.0,0.0,3.1
752,business analyst,Health Care,Provincial Health Services Authority,Canada,for more than a year,Former Employee,4436386729,10000,98187.0,5.0,5.0,4.0,4.0,4.0,5.0,0.0,3.5
753,business analyst,Information Technology,Lightspeed,Canada,for more than a year,Current Employee,7246878902,3001,98233.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,4.1
754,business analyst,Finance,Hargreaves Lansdown,England,for more than 5 years,Former Employee,300000000,3001,102663.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,3.7
755,business analyst,Finance,Worldpay,England,for less than a year,Current Employee,1500000000,3001,102898.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.2
756,business analyst,Information Technology,DXC Technology,Canada,for more than 3 years,Current Employee,7500000000,10000,105778.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.8
757,business analyst,Finance,Citi,Australia,for less than a year,Current Employee,7500000000,10000,105835.0,4.0,5.0,3.0,4.0,4.0,5.0,0.0,3.6
758,business analyst,Information Technology,Advicent Solutions,USA,for more than a year,Current Employee,37500000,351,105904.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.5
759,business analyst,Business Services,Precision Sourcing,Australia,for more than 3 years,Current Employee,37500000,26,109720.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,4.7
760,business analyst,Finance,Alterna Savings,Canada,for less than a year,Current Employee,75000000,351,109760.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.8
761,business analyst,Health Care,Akron Children's Hospital,USA,for more than 5 years,Current Employee,1500000000,7501,109798.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,3.6
762,business analyst,Information Technology,Sentinel Technologies,USA,for less than a year,Current Employee,703455162,351,110008.0,3.0,5.0,4.0,5.0,5.0,4.0,0.0,3.6
763,business analyst,Manufacturing,Audi,England,for more than a year,Current Employee,7500000000,10000,116587.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,4.0
764,business analyst,Business Services,IntaPeople,England,for more than a year,Current Employee,1758077860,26,116629.0,3.0,4.0,4.0,4.0,3.0,5.0,1.0,4.0
765,business analyst,Information Technology,ADGA Group,Canada,for more than a year,Current Employee,8362024986,751,116630.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.7
766,business analyst,Business Services,eTeam,Canada,for more than 3 years,Former Employee,75000000,126,116639.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0
767,business analyst,Business Services,Esri Canada,Canada,for less than a year,Current Employee,75000000,351,116668.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.8
768,business analyst,Insurance,Manitoba Blue Cross,Canada,for more than 5 years,Current Employee,300000000,351,116804.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.6
769,business analyst,Finance,Computershare,England,for less than a year,Former Employee,3500000000,10000,116838.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.2
770,business analyst,Business Services,Randstad,Canada,for more than 10 years,Current Employee,7500000000,10000,52247.0,5.0,3.0,4.0,4.0,4.0,3.0,0.0,4.1
771,business analyst,Finance,Alterna Savings,Canada,for more than a year,Current Employee,75000000,351,52276.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.8
772,business analyst,Manufacturing,Valeo,Germany,for more than 5 years,Former Employee,7500000000,10000,52428.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,3.5
773,business analyst,"Oil, Gas, Energy & Utilities",Shell,Australia,for more than 3 years,Current Employee,7500000000,10000,60632.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,2.9
774,business analyst,Business Services,Hudson,Australia,for more than a year,Former Employee,2848015531,751,60736.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.9
775,business analyst,Information Technology,fme,Germany,for more than 3 years,Current Employee,17500000,126,60773.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,4.2
776,business analyst,Business Services,New York State Technology Enterprise Corporation,USA,for more than 3 years,Current Employee,37500000,126,60787.0,2.0,4.0,3.0,3.0,2.0,2.0,0.0,3.8
777,business analyst,Information Technology,Grant Street Group,USA,for more than 3 years,Former Employee,75000000,351,60955.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,3.7
778,business analyst,Information Technology,Luxoft,Australia,for less than a year,Former Employee,750000000,10000,62471.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.9
779,business analyst,Business Services,KennedyPearce Consulting,England,for more than 8 years,Former Employee,17500000,126,62583.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.5
780,business analyst,Information Technology,Globant,England,for less than a year,Current Employee,300000000,7501,70311.0,5.0,3.0,5.0,5.0,5.0,3.0,1.0,3.9
781,business analyst,Insurance,Zurich Vertriebs,Germany,for less than a year,Former Employee,300000000,7501,70403.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0
782,business analyst,"Construction, Repair & Maintenance",Ocado Engineering,England,for more than a year,Former Employee,1628625540,351,70404.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.3
783,business analyst,Information Technology,Bede Gaming,England,for more than 3 years,Current Employee,17500000,126,70658.0,5.0,5.0,0.0,5.0,0.0,4.0,0.0,4.7
784,business analyst,Information Technology,U.Group,USA,for more than a year,Former Employee,37500000,351,70823.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.7
785,business analyst,Finance,S-Servicepartner,Germany,for more than a year,Current Employee,300000000,3001,70844.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.6
786,business analyst,Transportation & Logistics,Westcan Bulk Transport,Canada,for more than a year,Former Employee,75000000,751,83009.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.9
787,business analyst,Business Services,Talent International,Australia,for more than a year,Former Employee,750000000,351,83249.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.3
788,business analyst,Business Services,Charterhouse,Australia,for more than 5 years,Former Employee,17500000,351,88845.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.3
789,business analyst,Retail,REWE Group,Germany,for more than 5 years,Current Employee,7500000000,10000,89038.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,3.7
790,business analyst,Business Services,eTeam,Canada,for more than a year,Current Employee,75000000,126,63257.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0
791,business analyst,Government,City of Stirling Western Australia,Australia,for more than a year,Current Employee,300000000,751,68301.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,-0.1
792,business analyst,Information Technology,Accreon,Canada,for more than 8 years,Former Employee,17500000,126,68330.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,4.2
793,business analyst,Non-Profit,Great Ormond Street Hospital Children's Charity,England,for less than a year,Current Employee,2326985258,351,68335.0,3.0,4.0,3.0,2.0,4.0,5.0,1.0,3.6
794,business analyst,Information Technology,adesso insurance solutions,Germany,for more than a year,Current Employee,8535701826,351,68350.0,4.0,4.0,4.0,5.0,3.0,4.0,0.0,4.3
795,business analyst,Health Care,Providence Health Care,Canada,for more than a year,Current Employee,750000000,7501,68355.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,3.8
796,business analyst,Finance,Vichara Technologies,Canada,for more than 3 years,Current Employee,17500000,126,72099.0,3.0,4.0,4.0,4.0,3.0,5.0,1.0,3.7
797,business analyst,Government,Stevenage Borough Council,England,for more than a year,Current Employee,47489431,751,72111.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,2.3
798,business analyst,"Oil, Gas, Energy & Utilities",Trianel GmbH,Germany,for more than a year,Current Employee,1500000000,351,72127.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.7
799,business analyst,Accounting & Legal,Deloitte,Germany,for more than 8 years,Current Employee,7500000000,10000,73806.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8
800,business analyst,Business Services,Peoplebank Australia,Australia,for more than 5 years,Current Employee,750000000,3001,73843.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.2
801,business analyst,Insurance,Manulife,Canada,for more than 5 years,Current Employee,7500000000,10000,73918.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.6
802,business analyst,Finance,Challenger,Australia,for more than 5 years,Current Employee,1500000000,751,97795.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.1
803,business analyst,Accounting & Legal,Deloitte,Germany,for less than a year,Former Employee,7500000000,10000,98377.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.8
804,business analyst,Finance,OANDA,Canada,for more than a year,Current Employee,5653359596,351,98433.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,2.4
