header.normalizedJobTitle,map.employerName,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating,gaTrackerData.sector_Accounting & Legal,gaTrackerData.sector_Aerospace & Defense,gaTrackerData.sector_Agriculture & Forestry,"gaTrackerData.sector_Arts, Entertainment & Recreation",gaTrackerData.sector_Biotech & Pharmaceuticals,gaTrackerData.sector_Business Services,"gaTrackerData.sector_Construction, Repair & Maintenance",gaTrackerData.sector_Consumer Services,gaTrackerData.sector_Education,gaTrackerData.sector_Finance,gaTrackerData.sector_Government,gaTrackerData.sector_Health Care,gaTrackerData.sector_Information Technology,gaTrackerData.sector_Insurance,gaTrackerData.sector_Manufacturing,gaTrackerData.sector_Media,gaTrackerData.sector_Mining & Metals,gaTrackerData.sector_Non-Profit,"gaTrackerData.sector_Oil, Gas, Energy & Utilities",gaTrackerData.sector_Real Estate,"gaTrackerData.sector_Restaurants, Bars & Food Services",gaTrackerData.sector_Retail,gaTrackerData.sector_Telecommunications,gaTrackerData.sector_Transportation & Logistics,gaTrackerData.sector_Travel & Tourism,new_location_Australia,new_location_Canada,new_location_England,new_location_France,new_location_Germany,new_location_Poland,new_location_Scotland,new_location_USA,reviews.val.reviewerDuration_for less than a year,reviews.val.reviewerDuration_for more than 10 years,reviews.val.reviewerDuration_for more than 2 years,reviews.val.reviewerDuration_for more than 3 years,reviews.val.reviewerDuration_for more than 4 years,reviews.val.reviewerDuration_for more than 5 years,reviews.val.reviewerDuration_for more than 8 years,reviews.val.reviewerDuration_for more than a year,reviews.val.reviewerInformation_Current Employee,reviews.val.reviewerInformation_Former Employee
coop data scientist,Precima,75000000,126,97366.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
coop data scientist,RBC,7500000000,7501,21975.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
coop data scientist,Precima,75000000,126,116778.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
coop data scientist,Precima,75000000,126,38730.0,1.0,3.0,5.0,3.0,2.0,4.0,1.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
coop it business analyst,FGF Brands,750000000,3001,133796.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
coop it business analyst,FGF Brands,750000000,3001,73810.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst intern,HelloFresh,3000000,3001,80356.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst intern,Celestica,7500000000,7501,86237.0,5.0,3.0,5.0,4.0,5.0,4.0,1.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst intern,HelloFresh,3000000,3001,120541.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst intern,Arkera,7500000,50,24036.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
data analyst manager,MindGeek,300000000,3001,56387.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst manager,HERE Technologies,750000000,7501,100472.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data analyst manager,HERE Technologies,750000000,7501,110661.0,4.0,4.0,3.0,5.0,3.0,4.0,0.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst manager,MindGeek,300000000,3001,819.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst manager,MindGeek,300000000,3001,90493.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,Pure Resourcing Solutions,17500000,126,2584.0,3.0,4.0,5.0,4.0,3.0,4.0,0.0,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Euro Information,750000000,3001,12510.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst,Tesco,7500000,7501,12521.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst,BNP Paribas,7500000000,7501,12549.0,4.0,4.0,2.0,3.0,3.0,3.0,0.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,NASB Financial,300000000,351,12629.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
data analyst,Chandler Macleod,1500000000,3001,12638.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Kelly Services,7500000000,7501,12680.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
data analyst,Experis,37500000,7501,12688.0,4.0,3.0,5.0,2.0,1.0,1.0,3.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
data analyst,Aduro,37500000,351,17604.0,5.0,4.0,2.0,4.0,3.0,2.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
data analyst,Jobmania,7500000,50,17680.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Stefanini,1500000000,7501,31269.0,4.0,3.0,5.0,4.0,4.0,5.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
data analyst,BNP Paribas,7500000000,7501,41120.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Inter Pipeline,1500000000,751,41190.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,TMC,500000,351,41272.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
data analyst,OYO,300000000,751,41348.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
data analyst,S2 Consulting,7500000,50,41989.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
data analyst,Landwell & Associes,750000000,751,42011.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst,Les Mousquetaires,7500000000,7501,42064.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Cdiscount,1500000000,3001,87533.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,Syngenta,7500000000,7501,87571.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
data analyst,Randstad,7500000000,7501,87742.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst,BC Centre for Excellence in HIV/AIDS,17500000,351,3213.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
data analyst,Brook Street,300000000,751,3223.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst,Orange,7500000000,7501,3239.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
data analyst,Premier Consultants,3000000,50,3542.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst,Gousto,75000000,351,8287.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,The Emerald Group,3000000,50,13370.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst,KBR,7500000000,7501,13454.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
data analyst,J2 Recruitment,3000000,50,13468.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,SFR,7500000000,7501,13488.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Paxus - Technology + Digital Talent,37500000,126,13505.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data analyst,McGill University,1500000000,7501,18531.0,4.0,5.0,3.0,4.0,3.0,4.0,1.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data analyst,Aurora Cannabis,300000000,3001,18540.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst,Orange,7500000000,7501,47160.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,la Mutuelle Générale,1500000000,3001,47293.0,5.0,5.0,5.0,4.0,5.0,3.0,1.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
data analyst,Sedgwick Claims Management Services,3500000000,7501,48650.0,3.0,5.0,5.0,4.0,3.0,5.0,1.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
data analyst,Worldpay,1500000000,3001,48847.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Manpower,7500000000,7501,48990.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,Orange,7500000000,7501,49025.0,3.0,4.0,3.0,4.0,2.0,4.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
data analyst,SFR,7500000000,7501,49126.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
data analyst,Tea Collection,37500000,126,49175.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
data analyst,Leading Path Consulting,7500000,126,51372.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
data analyst,NatSteel,750000000,3001,51521.0,5.0,4.0,5.0,5.0,3.0,4.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
data analyst,Cegedim,300000000,3001,51598.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
data analyst,Kabam,75000000,351,51648.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst,Cegedim,300000000,3001,51667.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data analyst,Groupe Rocher,3500000000,7501,77785.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
data analyst,TELUS,7500000000,7501,77874.0,1.0,4.0,5.0,3.0,4.0,5.0,3.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,ADP,7500000000,7501,77944.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
data analyst,Deloitte,7500000000,7501,80604.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
data analyst,Forrest Solutions,3000000,50,80606.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
data analyst,Joblift,3000000,126,80778.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst,LVMH,7500000000,7501,80842.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,Institute for Clinical Evaluative Sciences,17500000,126,81007.0,3.0,3.0,5.0,4.0,3.0,5.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data analyst,Hydrogen Group plc,300000000,351,81123.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
data analyst,EDF,7500000000,7501,81133.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,Darty,1500000000,3001,103695.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst,Crédit Mutuel Arkea,7500000,7501,103755.0,5.0,4.0,5.0,4.0,5.0,3.0,1.0,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,BGL Group,750000000,3001,106313.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data analyst,Groupe BPCE,7500000000,7501,107045.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
data analyst,OpenClassrooms,37500000,126,107064.0,4.0,3.0,4.0,4.0,2.0,3.0,0.0,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
data analyst,Advantage Resourcing,1500000000,7501,109686.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
data analyst,PIMCO,750000000,3001,129087.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
data analyst,Konekt (France),3000000,50,129113.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
data analyst,Mastech Digital,300000000,3001,129235.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
data analyst,Kalderos,17500000,126,130398.0,2.0,4.0,4.0,4.0,4.0,3.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
data analyst,Cover,7500000,50,130568.0,4.0,3.0,5.0,5.0,4.0,5.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
data analyst,PSG Global Solutions,37500000,3001,130583.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
data analyst,Comscore,1500000000,3001,130610.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
data analyst,Cdiscount,1500000000,3001,130718.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Asi,37500000,351,134057.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
data analyst,Randstad,7500000000,7501,134097.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,APN Consulting,3000000,126,134207.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
data analyst,Infopro Digital,750000000,3001,135867.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
data analyst,Lekiosk,3000000,50,136039.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
data analyst,American College of Physicians,3000000,351,56366.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
